"gene","module"
"Gohir.D02G044700","turquoise"
"Gohir.D08G046500","turquoise"
"Gohir.D05G074900","brown"
"Gohir.A06G166500","turquoise"
"Gohir.D07G155016","brown"
"Gohir.A07G095900","blue"
"Gohir.D04G049300","brown"
"Gohir.A08G203200","blue"
"Gohir.A11G196700","turquoise"
"Gohir.D06G204400","turquoise"
"Gohir.A12G140900","blue"
"Gohir.D01G163400","brown"
"Gohir.D11G033100","turquoise"
"Gohir.A02G144100","brown"
"Gohir.D05G312000","blue"
"Gohir.A08G188500","blue"
"Gohir.A05G371900","blue"
"Gohir.D13G191900","blue"
"Gohir.D12G260300","brown"
"Gohir.A11G187200","brown"
"Gohir.A03G155200","blue"
"Gohir.D01G072000","blue"
"Gohir.A10G016700","green"
"Gohir.A12G233600","brown"
"Gohir.A01G113000","blue"
"Gohir.A12G183900","blue"
"Gohir.A01G083900","blue"
"Gohir.D05G106900","blue"
"Gohir.A10G145400","blue"
"Gohir.D11G095900","blue"
"Gohir.A08G212900","turquoise"
"Gohir.D02G218700","turquoise"
"Gohir.D06G036100","turquoise"
"Gohir.D11G170700","brown"
"Gohir.A12G269700","blue"
"Gohir.D08G011000","blue"
"Gohir.D05G230500","turquoise"
"Gohir.D05G065100","turquoise"
"Gohir.A12G226400","turquoise"
"Gohir.A09G176900","blue"
"Gohir.A02G045100","blue"
"Gohir.A13G040500","blue"
"Gohir.A06G024200","brown"
"Gohir.D04G083232","blue"
"Gohir.D12G055800","turquoise"
"Gohir.D02G013500","blue"
"Gohir.A11G010800","blue"
"Gohir.D13G152212","turquoise"
"Gohir.A11G128700","brown"
"Gohir.D05G161600","turquoise"
"Gohir.A11G268600","blue"
"Gohir.A11G219400","turquoise"
"Gohir.A04G102600","blue"
"Gohir.D08G061900","blue"
"Gohir.D05G095800","blue"
"Gohir.A13G054200","blue"
"Gohir.A08G077701","turquoise"
"Gohir.A08G057400","blue"
"Gohir.A11G305500","turquoise"
"Gohir.A07G003000","blue"
"Gohir.D11G068700","turquoise"
"Gohir.D04G136200","blue"
"Gohir.D05G145801","blue"
"Gohir.A12G215733","blue"
"Gohir.D01G093000","blue"
"Gohir.D13G050400","turquoise"
"Gohir.A04G103500","blue"
"Gohir.A09G224000","turquoise"
"Gohir.D07G226200","turquoise"
"Gohir.D06G040900","turquoise"
"Gohir.A12G170100","brown"
"Gohir.D05G361100","turquoise"
"Gohir.A02G107108","blue"
"Gohir.A09G241700","blue"
"Gohir.D06G152600","blue"
"Gohir.A13G012600","grey"
"Gohir.D12G212900","turquoise"
"Gohir.A05G006200","turquoise"
"Gohir.A05G061800","turquoise"
"Gohir.A08G008800","blue"
"Gohir.D13G216000","grey"
"Gohir.D05G048100","blue"
"Gohir.A02G075300","turquoise"
"Gohir.D13G006800","blue"
"Gohir.A02G089900","blue"
"Gohir.A09G074200","blue"
"Gohir.D11G111500","brown"
"Gohir.D05G168100","turquoise"
"Gohir.A12G212000","brown"
"Gohir.D13G234100","blue"
"Gohir.D13G021200","blue"
"Gohir.A01G134600","blue"
"Gohir.A12G186351","turquoise"
"Gohir.D05G259200","blue"
"Gohir.A04G142400","brown"
"Gohir.D08G182900","turquoise"
"Gohir.A09G183300","brown"
"Gohir.D06G184800","turquoise"
"Gohir.D05G342600","brown"
"Gohir.D12G201700","brown"
"Gohir.A06G012825","brown"
"Gohir.D13G160800","turquoise"
"Gohir.A03G149400","blue"
"Gohir.D07G039900","turquoise"
"Gohir.A02G135200","blue"
"Gohir.A04G116280","turquoise"
"Gohir.A06G189900","blue"
"Gohir.D05G219300","blue"
"Gohir.D08G008100","turquoise"
"Gohir.A11G096300","turquoise"
"Gohir.A05G282200","turquoise"
"Gohir.A11G061500","blue"
"Gohir.A08G065900","turquoise"
"Gohir.D13G220600","blue"
"Gohir.D09G175300","grey"
"Gohir.A10G185500","turquoise"
"Gohir.A05G016900","blue"
"Gohir.A11G284400","brown"
"Gohir.A12G273900","turquoise"
"Gohir.D03G148000","blue"
"Gohir.D05G388600","blue"
"Gohir.A07G067800","blue"
"Gohir.D01G127100","blue"
"Gohir.D05G126500","turquoise"
"Gohir.A02G036800","brown"
"Gohir.A11G010000","brown"
"Gohir.D13G034000","turquoise"
"Gohir.A11G134700","brown"
"Gohir.A03G018400","turquoise"
"Gohir.D09G159600","blue"
"Gohir.D07G021300","blue"
"Gohir.D12G060900","blue"
"Gohir.A01G204000","blue"
"Gohir.D05G315200","turquoise"
"Gohir.A12G046500","blue"
"Gohir.D13G012900","brown"
"Gohir.A03G208900","blue"
"Gohir.A08G238900","blue"
"Gohir.A11G329000","turquoise"
"Gohir.D03G006200","brown"
"Gohir.D07G062700","turquoise"
"Gohir.A10G182400","turquoise"
"Gohir.D05G189300","blue"
"Gohir.A07G217900","blue"
"Gohir.D02G084400","turquoise"
"Gohir.A05G161100","turquoise"
"Gohir.A07G076600","blue"
"Gohir.A06G160700","blue"
"Gohir.A04G037500","turquoise"
"Gohir.D09G014600","turquoise"
"Gohir.D08G084800","grey"
"Gohir.A09G026300","turquoise"
"Gohir.A01G150800","turquoise"
"Gohir.A05G048500","blue"
"Gohir.D07G175200","brown"
"Gohir.A05G125500","turquoise"
"Gohir.A06G040400","brown"
"Gohir.D11G307500","blue"
"Gohir.A07G048300","blue"
"Gohir.D07G040100","blue"
"Gohir.D02G109100","turquoise"
"Gohir.D09G190000","blue"
"Gohir.A03G144800","turquoise"
"Gohir.D06G011800","turquoise"
"Gohir.A05G392000","grey"
"Gohir.D11G033700","blue"
"Gohir.D09G181600","brown"
"Gohir.A10G028600","turquoise"
"Gohir.D13G105100","turquoise"
"Gohir.D03G130200","turquoise"
"Gohir.D09G162401","brown"
"Gohir.D02G014550","blue"
"Gohir.A10G064900","blue"
"Gohir.D06G104500","brown"
"Gohir.A09G116500","turquoise"
"Gohir.D09G239500","blue"
"Gohir.A03G039900","blue"
"Gohir.A03G130100","turquoise"
"Gohir.A02G094600","blue"
"Gohir.A08G004400","blue"
"Gohir.A13G206500","blue"
"Gohir.D06G008100","blue"
"Gohir.A03G172800","green"
"Gohir.A07G034600","turquoise"
"Gohir.D12G009900","blue"
"Gohir.A01G042800","turquoise"
"Gohir.D04G116566","blue"
"Gohir.A12G018500","blue"
"Gohir.A08G132900","brown"
"Gohir.A07G079600","turquoise"
"Gohir.D11G214000","turquoise"
"Gohir.A11G033600","blue"
"Gohir.A12G030650","turquoise"
"Gohir.A11G304400","blue"
"Gohir.D01G015300","turquoise"
"Gohir.D01G045400","turquoise"
"Gohir.D02G134000","turquoise"
"Gohir.D13G045200","blue"
"Gohir.A12G265300","turquoise"
"Gohir.D12G257900","blue"
"Gohir.A02G072600","brown"
"Gohir.D03G008800","grey"
"Gohir.A08G097500","grey"
"Gohir.D04G172900","blue"
"Gohir.A01G217100","blue"
"Gohir.A06G041800","blue"
"Gohir.A13G221000","blue"
"Gohir.D11G200100","blue"
"Gohir.D07G144000","turquoise"
"Gohir.D11G218500","blue"
"Gohir.A01G085700","blue"
"Gohir.A03G119900","turquoise"
"Gohir.D11G045700","turquoise"
"Gohir.A11G053100","blue"
"Gohir.D02G202700","turquoise"
"Gohir.D13G157000","blue"
"Gohir.D13G216200","blue"
"Gohir.A12G030400","turquoise"
"Gohir.A07G052300","blue"
"Gohir.D08G180600","blue"
"Gohir.A13G069800","turquoise"
"Gohir.A02G140400","brown"
"Gohir.A06G100200","turquoise"
"Gohir.A04G132400","blue"
"Gohir.A09G177400","turquoise"
"Gohir.D06G076000","blue"
"Gohir.D03G165101","blue"
"Gohir.A13G089000","turquoise"
"Gohir.D02G142600","turquoise"
"Gohir.A10G102000","blue"
"Gohir.A13G100800","blue"
"Gohir.D04G156100","turquoise"
"Gohir.D07G198600","turquoise"
"Gohir.D01G175300","turquoise"
"Gohir.D05G098200","blue"
"Gohir.D08G161700","blue"
"Gohir.D13G075500","turquoise"
"Gohir.D11G307300","turquoise"
"Gohir.D06G093500","blue"
"Gohir.A07G126400","blue"
"Gohir.A13G046100","blue"
"Gohir.A06G080200","turquoise"
"Gohir.A08G248900","blue"
"Gohir.D08G130900","turquoise"
"Gohir.D07G019400","turquoise"
"Gohir.A05G150400","turquoise"
"Gohir.D10G098400","blue"
"Gohir.D05G164900","turquoise"
"Gohir.D07G190700","brown"
"Gohir.A06G140200","blue"
"Gohir.D01G144100","turquoise"
"Gohir.D10G154200","blue"
"Gohir.D11G026600","turquoise"
"Gohir.A09G044100","blue"
"Gohir.A08G137100","grey"
"Gohir.A08G214300","blue"
"Gohir.D09G043600","grey"
"Gohir.A13G013500","turquoise"
"Gohir.D09G088000","blue"
"Gohir.D13G220125","blue"
"Gohir.A12G009900","blue"
"Gohir.A06G179500","blue"
"Gohir.A04G070600","turquoise"
"Gohir.D01G042760","brown"
"Gohir.A10G028400","turquoise"
"Gohir.A08G086400","blue"
"Gohir.A02G085800","blue"
"Gohir.D11G052400","brown"
"Gohir.A10G023700","blue"
"Gohir.A13G083700","blue"
"Gohir.D11G043500","turquoise"
"Gohir.D05G364300","turquoise"
"Gohir.D11G162100","blue"
"Gohir.D11G086600","blue"
"Gohir.D05G094300","grey"
"Gohir.D13G147100","brown"
"Gohir.A07G219700","turquoise"
"Gohir.A08G005800","turquoise"
"Gohir.D01G181200","grey"
"Gohir.A03G196000","turquoise"
"Gohir.A11G164600","brown"
"Gohir.A04G014500","brown"
"Gohir.A09G187900","blue"
"Gohir.A09G155800","brown"
"Gohir.D02G204600","blue"
"Gohir.D08G124200","blue"
"Gohir.A10G087300","blue"
"Gohir.D02G189300","blue"
"Gohir.D04G076500","blue"
"Gohir.D07G175100","grey"
"Gohir.A04G122701","turquoise"
"Gohir.A11G202500","turquoise"
"Gohir.A01G185000","turquoise"
"Gohir.D08G259700","blue"
"Gohir.A13G135500","blue"
"Gohir.A04G097100","blue"
"Gohir.A07G095500","blue"
"Gohir.D12G029600","grey"
"Gohir.D03G089800","blue"
"Gohir.D13G184900","blue"
"Gohir.D07G058700","blue"
"Gohir.D01G127200","blue"
"Gohir.D09G015300","turquoise"
"Gohir.A07G195400","turquoise"
"Gohir.D11G235966","turquoise"
"Gohir.D05G020800","brown"
"Gohir.A07G165100","blue"
"Gohir.D04G150800","brown"
"Gohir.A05G057000","turquoise"
"Gohir.A10G133600","blue"
"Gohir.A07G125100","blue"
"Gohir.D13G129600","blue"
"Gohir.D01G100900","blue"
"Gohir.D11G283000","blue"
"Gohir.D11G263000","turquoise"
"Gohir.D10G011801","turquoise"
"Gohir.D10G235100","blue"
"Gohir.D01G219200","blue"
"Gohir.D01G060400","grey"
"Gohir.D02G205300","blue"
"Gohir.A01G037000","brown"
"Gohir.A09G025100","blue"
"Gohir.D09G164800","yellow"
"Gohir.A02G022100","turquoise"
"Gohir.A08G140700","blue"
"Gohir.A13G124500","turquoise"
"Gohir.D11G193700","turquoise"
"Gohir.A10G072100","turquoise"
"Gohir.A11G140900","brown"
"Gohir.A09G026900","blue"
"Gohir.D09G224100","turquoise"
"Gohir.A02G162600","turquoise"
"Gohir.D01G170300","brown"
"Gohir.D12G179400","turquoise"
"Gohir.D13G145300","blue"
"Gohir.D08G079700","blue"
"Gohir.D12G147300","blue"
"Gohir.D08G149400","blue"
"Gohir.D13G063300","blue"
"Gohir.A05G067800","turquoise"
"Gohir.D12G045000","turquoise"
"Gohir.D11G330300","turquoise"
"Gohir.D02G057700","brown"
"Gohir.A09G057800","blue"
"Gohir.D12G006500","turquoise"
"Gohir.D05G162900","turquoise"
"Gohir.A05G082100","brown"
"Gohir.A05G405000","blue"
"Gohir.A01G151436","turquoise"
"Gohir.D07G084600","blue"
"Gohir.A09G164200","turquoise"
"Gohir.D09G036200","brown"
"Gohir.D10G083900","turquoise"
"Gohir.A03G172900","brown"
"Gohir.D10G141701","turquoise"
"Gohir.A11G176400","blue"
"Gohir.A12G234000","turquoise"
"Gohir.A12G113500","turquoise"
"Gohir.D11G137575","blue"
"Gohir.A11G154200","turquoise"
"Gohir.A10G213000","blue"
"Gohir.D03G071800","turquoise"
"Gohir.D11G002900","blue"
"Gohir.D05G080700","blue"
"Gohir.D13G147000","brown"
"Gohir.A11G172500","turquoise"
"Gohir.A07G046200","turquoise"
"Gohir.D12G236500","turquoise"
"Gohir.D11G018600","turquoise"
"Gohir.D03G170500","turquoise"
"Gohir.D04G135700","brown"
"Gohir.D01G029800","turquoise"
"Gohir.A03G016700","blue"
"Gohir.A11G092700","turquoise"
"Gohir.A11G311400","blue"
"Gohir.A05G228300","turquoise"
"Gohir.D10G139800","turquoise"
"Gohir.D12G127500","turquoise"
"Gohir.D10G198500","blue"
"Gohir.A13G160700","turquoise"
"Gohir.D05G239600","brown"
"Gohir.A03G009200","blue"
"Gohir.A09G095600","blue"
"Gohir.A11G035800","blue"
"Gohir.D05G143400","turquoise"
"Gohir.D05G264300","turquoise"
"Gohir.A05G043000","blue"
"Gohir.D12G045500","blue"
"Gohir.A05G283700","blue"
"Gohir.D06G091100","brown"
"Gohir.A13G191400","blue"
"Gohir.D07G183100","brown"
"Gohir.A08G127500","blue"
"Gohir.A09G137600","blue"
"Gohir.A05G042700","blue"
"Gohir.D06G186900","brown"
"Gohir.A11G187600","blue"
"Gohir.D12G003600","blue"
"Gohir.A05G001700","blue"
"Gohir.A09G078600","blue"
"Gohir.D05G351300","turquoise"
"Gohir.D04G182800","turquoise"
"Gohir.A12G230400","brown"
"Gohir.D09G147400","blue"
"Gohir.A11G312100","turquoise"
"Gohir.A11G252700","turquoise"
"Gohir.A05G279400","blue"
"Gohir.A05G322601","blue"
"Gohir.A05G333400","turquoise"
"Gohir.A07G069400","brown"
"Gohir.D04G088200","blue"
"Gohir.D05G298800","blue"
"Gohir.A07G032533","brown"
"Gohir.D13G091900","turquoise"
"Gohir.A06G105200","turquoise"
"Gohir.D12G032200","turquoise"
"Gohir.D13G042333","turquoise"
"Gohir.A10G153300","brown"
"Gohir.A10G166300","brown"
"Gohir.A01G015100","blue"
"Gohir.D02G041800","turquoise"
"Gohir.A03G208700","blue"
"Gohir.A11G069400","blue"
"Gohir.D13G079400","blue"
"Gohir.D04G031700","turquoise"
"Gohir.A12G262000","blue"
"Gohir.D02G157300","turquoise"
"Gohir.D05G087100","grey"
"Gohir.D06G172900","turquoise"
"Gohir.A04G119700","turquoise"
"Gohir.D02G162700","blue"
"Gohir.D12G152100","blue"
"Gohir.D09G088800","turquoise"
"Gohir.A13G103900","blue"
"Gohir.A02G085000","brown"
"Gohir.D11G267300","blue"
"Gohir.A07G199700","brown"
"Gohir.D11G157400","turquoise"
"Gohir.D13G183500","turquoise"
"Gohir.D04G020900","turquoise"
"Gohir.D08G158500","blue"
"Gohir.A11G099100","brown"
"Gohir.A12G022500","grey"
"Gohir.D07G200375","turquoise"
"Gohir.D06G043000","blue"
"Gohir.D09G241100","blue"
"Gohir.D13G030400","turquoise"
"Gohir.A04G059200","blue"
"Gohir.D11G101300","blue"
"Gohir.A07G184200","blue"
"Gohir.A07G226000","blue"
"Gohir.A06G153200","blue"
"Gohir.A11G297600","turquoise"
"Gohir.A02G145900","brown"
"Gohir.D08G101300","turquoise"
"Gohir.A11G205000","turquoise"
"Gohir.A10G215200","turquoise"
"Gohir.A12G051000","blue"
"Gohir.A08G076800","brown"
"Gohir.D04G077532","turquoise"
"Gohir.D05G344800","blue"
"Gohir.D13G158300","brown"
"Gohir.D12G186700","blue"
"Gohir.A09G042200","blue"
"Gohir.D06G160500","turquoise"
"Gohir.D07G071700","turquoise"
"Gohir.D12G136500","blue"
"Gohir.A06G128100","turquoise"
"Gohir.A06G069200","turquoise"
"Gohir.A10G174300","turquoise"
"Gohir.D11G273600","turquoise"
"Gohir.D10G197500","blue"
"Gohir.D08G259500","blue"
"Gohir.A09G237700","turquoise"
"Gohir.A04G079700","turquoise"
"Gohir.A03G051200","turquoise"
"Gohir.D04G117100","blue"
"Gohir.D06G075600","turquoise"
"Gohir.A08G027300","blue"
"Gohir.A06G051800","turquoise"
"Gohir.D07G049600","blue"
"Gohir.A03G130500","turquoise"
"Gohir.D13G050201","turquoise"
"Gohir.D05G210700","brown"
"Gohir.D12G139775","brown"
"Gohir.D08G222700","grey"
"Gohir.A08G221646","blue"
"Gohir.A10G059200","blue"
"Gohir.A10G039800","blue"
"Gohir.A13G216401","blue"
"Gohir.D05G373700","yellow"
"Gohir.D05G261600","turquoise"
"Gohir.A12G241000","blue"
"Gohir.D03G086800","brown"
"Gohir.A11G257600","blue"
"Gohir.A13G122500","yellow"
"Gohir.A05G057600","brown"
"Gohir.D07G238000","brown"
"Gohir.A13G097500","blue"
"Gohir.A09G088100","blue"
"Gohir.A13G058400","turquoise"
"Gohir.A08G246200","brown"
"Gohir.D10G165300","blue"
"Gohir.A05G342100","blue"
"Gohir.D07G216900","turquoise"
"Gohir.D13G130700","blue"
"Gohir.A10G066400","turquoise"
"Gohir.A08G198100","blue"
"Gohir.A05G132700","blue"
"Gohir.A11G018000","blue"
"Gohir.D02G181500","turquoise"
"Gohir.D03G153100","turquoise"
"Gohir.D08G117000","blue"
"Gohir.D12G267100","turquoise"
"Gohir.A06G111100","turquoise"
"Gohir.D11G089600","turquoise"
"Gohir.D13G186400","blue"
"Gohir.D05G014200","blue"
"Gohir.D09G200600","turquoise"
"Gohir.D08G259400","blue"
"Gohir.A11G141400","blue"
"Gohir.A12G267500","blue"
"Gohir.D11G281400","turquoise"
"Gohir.A01G209600","blue"
"Gohir.D02G153000","blue"
"Gohir.D12G059700","blue"
"Gohir.A07G196800","turquoise"
"Gohir.A05G065600","blue"
"Gohir.D08G191550","blue"
"Gohir.D09G165600","turquoise"
"Gohir.A05G027900","blue"
"Gohir.A11G306700","turquoise"
"Gohir.D07G046600","turquoise"
"Gohir.A12G256600","blue"
"Gohir.A03G151300","brown"
"Gohir.D05G190000","turquoise"
"Gohir.A03G107800","blue"
"Gohir.D05G183200","turquoise"
"Gohir.D03G129900","blue"
"Gohir.D06G146300","green"
"Gohir.A10G155400","grey"
"Gohir.D07G059900","green"
"Gohir.A07G127200","turquoise"
"Gohir.D05G168900","blue"
"Gohir.A01G093500","turquoise"
"Gohir.A10G019700","blue"
"Gohir.D12G183400","brown"
"Gohir.A11G261700","turquoise"
"Gohir.D11G321000","brown"
"Gohir.A06G156701","blue"
"Gohir.A09G152400","turquoise"
"Gohir.A02G105600","brown"
"Gohir.D11G207000","turquoise"
"Gohir.A02G112600","blue"
"Gohir.A07G195800","brown"
"Gohir.A06G035500","brown"
"Gohir.D07G209600","brown"
"Gohir.D04G020800","turquoise"
"Gohir.A08G050300","blue"
"Gohir.D08G099800","blue"
"Gohir.A07G052800","turquoise"
"Gohir.A11G133100","blue"
"Gohir.D09G128600","turquoise"
"Gohir.A10G055700","blue"
"Gohir.A03G183800","blue"
"Gohir.D06G010200","turquoise"
"Gohir.D13G096200","blue"
"Gohir.A07G100500","green"
"Gohir.A11G008300","grey"
"Gohir.D09G004900","blue"
"Gohir.D10G018400","turquoise"
"Gohir.D08G131500","turquoise"
"Gohir.A05G251900","turquoise"
"Gohir.A08G252700","turquoise"
"Gohir.A07G088200","turquoise"
"Gohir.D08G258900","turquoise"
"Gohir.D05G048700","turquoise"
"Gohir.D07G081700","blue"
"Gohir.A04G008500","turquoise"
"Gohir.D11G228100","turquoise"
"Gohir.A05G141600","blue"
"Gohir.D08G019000","blue"
"Gohir.D07G196100","turquoise"
"Gohir.A05G266100","blue"
"Gohir.D10G076000","blue"
"Gohir.A04G112084","grey"
"Gohir.A10G210900","blue"
"Gohir.D11G024200","blue"
"Gohir.D04G031800","turquoise"
"Gohir.D13G219600","blue"
"Gohir.D12G092400","blue"
"Gohir.D07G167100","blue"
"Gohir.A05G156700","blue"
"Gohir.A05G137101","turquoise"
"Gohir.A11G235300","turquoise"
"Gohir.D13G191000","blue"
"Gohir.D08G010700","blue"
"Gohir.A13G174100","turquoise"
"Gohir.D09G236200","blue"
"Gohir.A02G025100","blue"
"Gohir.A11G058000","turquoise"
"Gohir.D12G155200","blue"
"Gohir.A09G213100","brown"
"Gohir.D04G059800","turquoise"
"Gohir.A02G040100","blue"
"Gohir.A07G039500","blue"
"Gohir.A02G151900","blue"
"Gohir.D10G082800","turquoise"
"Gohir.A13G106032","turquoise"
"Gohir.A09G199300","turquoise"
"Gohir.D12G039000","blue"
"Gohir.A03G063800","turquoise"
"Gohir.D05G042166","blue"
"Gohir.D09G205900","blue"
"Gohir.D11G054200","blue"
"Gohir.D11G104800","brown"
"Gohir.A11G272800","blue"
"Gohir.D08G191500","blue"
"Gohir.A12G264600","turquoise"
"Gohir.D11G225100","blue"
"Gohir.D07G100300","blue"
"Gohir.A05G319400","turquoise"
"Gohir.A08G039601","blue"
"Gohir.A07G125700","turquoise"
"Gohir.A11G131600","blue"
"Gohir.D10G016201","turquoise"
"Gohir.A11G113900","turquoise"
"Gohir.A06G078100","turquoise"
"Gohir.A02G172200","blue"
"Gohir.A12G212200","blue"
"Gohir.A06G075000","turquoise"
"Gohir.A09G236500","turquoise"
"Gohir.A02G027100","turquoise"
"Gohir.D04G060700","blue"
"Gohir.D04G142900","blue"
"Gohir.A09G191600","blue"
"Gohir.D07G030800","blue"
"Gohir.A07G026700","yellow"
"Gohir.A05G222800","blue"
"Gohir.A01G136300","blue"
"Gohir.D05G194300","turquoise"
"Gohir.D11G110600","brown"
"Gohir.D12G139400","blue"
"Gohir.A13G060300","blue"
"Gohir.A01G222800","blue"
"Gohir.A13G222700","blue"
"Gohir.A01G125000","blue"
"Gohir.A05G097200","blue"
"Gohir.D04G127800","brown"
"Gohir.D11G043200","blue"
"Gohir.D05G017800","blue"
"Gohir.A03G174800","blue"
"Gohir.D10G041000","turquoise"
"Gohir.D11G305800","blue"
"Gohir.A05G288400","turquoise"
"Gohir.A08G244900","turquoise"
"Gohir.A06G010700","blue"
"Gohir.D05G002000","blue"
"Gohir.D07G225300","blue"
"Gohir.A11G064200","blue"
"Gohir.A10G012366","brown"
"Gohir.D11G340160","blue"
"Gohir.A13G049933","turquoise"
"Gohir.D01G023592","blue"
"Gohir.D13G042600","turquoise"
"Gohir.A10G134000","brown"
"Gohir.D11G286000","turquoise"
"Gohir.D01G038900","blue"
"Gohir.D02G048700","brown"
"Gohir.A09G151700","blue"
"Gohir.D07G105100","blue"
"Gohir.A13G198600","grey"
"Gohir.D05G142100","turquoise"
"Gohir.A08G149201","turquoise"
"Gohir.D06G122600","turquoise"
"Gohir.D06G143900","brown"
"Gohir.D03G072500","blue"
"Gohir.D08G167200","blue"
"Gohir.D07G188000","turquoise"
"Gohir.D09G182200","turquoise"
"Gohir.D07G009600","blue"
"Gohir.D05G274000","grey"
"Gohir.D02G042800","brown"
"Gohir.A02G043000","brown"
"Gohir.D04G052700","brown"
"Gohir.D09G116300","turquoise"
"Gohir.A09G211100","brown"
"Gohir.D06G046300","turquoise"
"Gohir.A05G173100","green"
"Gohir.D12G225800","blue"
"Gohir.D02G076800","blue"
"Gohir.A12G101700","blue"
"Gohir.D12G167900","blue"
"Gohir.D04G009150","brown"
"Gohir.A05G103300","blue"
"Gohir.A08G015600","turquoise"
"Gohir.A02G060701","turquoise"
"Gohir.D12G150400","blue"
"Gohir.A01G194600","turquoise"
"Gohir.D05G153700","blue"
"Gohir.A07G223100","grey"
"Gohir.A12G091400","turquoise"
"Gohir.A01G075700","turquoise"
"Gohir.A06G132300","blue"
"Gohir.A09G113100","blue"
"Gohir.D08G113100","blue"
"Gohir.A10G039500","blue"
"Gohir.A11G039400","brown"
"Gohir.D12G179700","blue"
"Gohir.A07G113300","green"
"Gohir.A11G181100","turquoise"
"Gohir.A05G297900","blue"
"Gohir.A09G241500","turquoise"
"Gohir.D10G091800","turquoise"
"Gohir.A11G282900","brown"
"Gohir.D13G183400","brown"
"Gohir.D13G050101","turquoise"
"Gohir.A05G388100","turquoise"
"Gohir.A09G203700","turquoise"
"Gohir.D02G198100","blue"
"Gohir.A09G240900","brown"
"Gohir.A13G049000","green"
"Gohir.A10G126700","turquoise"
"Gohir.A12G113700","turquoise"
"Gohir.D05G037000","blue"
"Gohir.D01G209000","blue"
"Gohir.A06G123700","blue"
"Gohir.D13G143100","blue"
"Gohir.D05G367942","turquoise"
"Gohir.A11G163700","turquoise"
"Gohir.A01G210920","blue"
"Gohir.A03G017120","brown"
"Gohir.D05G169500","turquoise"
"Gohir.A12G178100","turquoise"
"Gohir.D02G043200","blue"
"Gohir.D08G033500","brown"
"Gohir.D12G020100","brown"
"Gohir.A05G250900","blue"
"Gohir.A10G174100","turquoise"
"Gohir.D05G210800","turquoise"
"Gohir.A04G105100","blue"
"Gohir.D07G213600","turquoise"
"Gohir.A11G271600","grey"
"Gohir.D02G188100","turquoise"
"Gohir.A01G212400","blue"
"Gohir.D06G178600","turquoise"
"Gohir.D11G001800","blue"
"Gohir.D13G113200","turquoise"
"Gohir.D04G119000","turquoise"
"Gohir.D02G230500","blue"
"Gohir.A07G143300","turquoise"
"Gohir.D10G025200","blue"
"Gohir.D13G094700","turquoise"
"Gohir.D04G029100","turquoise"
"Gohir.A04G068900","blue"
"Gohir.A07G039200","blue"
"Gohir.A13G094400","turquoise"
"Gohir.D03G085233","blue"
"Gohir.A10G214500","turquoise"
"Gohir.A10G144400","turquoise"
"Gohir.A06G108400","blue"
"Gohir.D08G185800","brown"
"Gohir.A01G091200","turquoise"
"Gohir.A13G123000","brown"
"Gohir.1Z049692","brown"
"Gohir.A01G179300","turquoise"
"Gohir.D03G096700","blue"
"Gohir.A09G154900","blue"
"Gohir.D08G191800","blue"
"Gohir.D04G155300","blue"
"Gohir.A10G186700","brown"
"Gohir.A11G296950","brown"
"Gohir.D09G163100","grey"
"Gohir.D05G200750","turquoise"
"Gohir.D05G197300","turquoise"
"Gohir.D08G236080","turquoise"
"Gohir.D03G030200","turquoise"
"Gohir.A09G145900","blue"
"Gohir.A09G070900","brown"
"Gohir.D08G181900","blue"
"Gohir.A08G160600","turquoise"
"Gohir.D07G009300","turquoise"
"Gohir.D12G231500","brown"
"Gohir.A03G000054","blue"
"Gohir.A03G180700","blue"
"Gohir.A13G162600","turquoise"
"Gohir.D04G030600","turquoise"
"Gohir.A08G006100","blue"
"Gohir.A09G016300","blue"
"Gohir.A05G013100","blue"
"Gohir.A08G039400","brown"
"Gohir.A01G077400","turquoise"
"Gohir.A12G269800","blue"
"Gohir.A03G154100","blue"
"Gohir.D11G202900","turquoise"
"Gohir.A13G096900","turquoise"
"Gohir.D13G128350","brown"
"Gohir.A08G169800","blue"
"Gohir.D08G156800","blue"
"Gohir.A07G219300","turquoise"
"Gohir.D09G238900","blue"
"Gohir.A10G036000","blue"
"Gohir.D11G340500","blue"
"Gohir.A05G225300","brown"
"Gohir.A12G133600","blue"
"Gohir.D11G091800","turquoise"
"Gohir.D10G060200","brown"
"Gohir.D05G273500","blue"
"Gohir.A08G143200","blue"
"Gohir.A11G219700","turquoise"
"Gohir.D01G213700","blue"
"Gohir.A07G081300","blue"
"Gohir.D09G087900","blue"
"Gohir.A05G314100","brown"
"Gohir.D09G034500","brown"
"Gohir.D01G115300","blue"
"Gohir.A10G051000","blue"
"Gohir.A09G094100","blue"
"Gohir.D13G004500","brown"
"Gohir.D02G005000","blue"
"Gohir.A05G014600","turquoise"
"Gohir.D09G046200","turquoise"
"Gohir.A10G077000","turquoise"
"Gohir.A08G199600","grey"
"Gohir.D12G232600","turquoise"
"Gohir.D10G016100","turquoise"
"Gohir.D01G068200","blue"
"Gohir.D03G060612","blue"
"Gohir.D04G099200","blue"
"Gohir.A09G213800","blue"
"Gohir.A07G169200","turquoise"
"Gohir.A05G188700","brown"
"Gohir.D09G008700","brown"
"Gohir.D01G042752","blue"
"Gohir.D08G225900","blue"
"Gohir.D01G007500","blue"
