gene,program
Gohir.D03G072500,5
Gohir.A01G095500,6
Gohir.D06G109350,6
Gohir.D07G060800,7
Gohir.D12G009900,1
Gohir.A04G136000,3
Gohir.A13G014900,11
Gohir.D10G082900,10
Gohir.D11G270900,7
Gohir.D09G151100,7
Gohir.D11G217800,7
Gohir.D01G005800,1
Gohir.1Z049532,1
Gohir.A05G034800,2
Gohir.A05G199200,6
Gohir.A04G059000,7
Gohir.A06G204100,1
Gohir.D13G107000,10
Gohir.D07G132200,4
Gohir.D07G238500,2
Gohir.A01G094200,1
Gohir.A05G016200,10
Gohir.A03G143001,6
Gohir.D04G057900,6
Gohir.A05G199948,11
Gohir.A08G000117,5
Gohir.D02G050000,0
Gohir.A10G123300,10
Gohir.D12G216500,2
Gohir.A11G270500,6
Gohir.D11G010700,9
Gohir.D12G020600,5
Gohir.A13G069700,7
Gohir.D08G082800,4
Gohir.D02G110000,1
Gohir.A12G225900,6
Gohir.D08G165500,1
Gohir.D12G180300,11
Gohir.D05G316200,7
Gohir.A11G276900,7
Gohir.A06G096700,6
Gohir.D13G232400,6
Gohir.A09G207700,5
Gohir.D04G035500,6
Gohir.A03G135200,0
Gohir.D11G237100,7
Gohir.D12G110900,1
Gohir.D09G205300,10
Gohir.A04G113200,3
Gohir.A03G133500,7
Gohir.D10G202400,10
Gohir.A07G020000,10
Gohir.A10G232651,1
Gohir.D10G192200,7
Gohir.D11G340120,1
Gohir.A08G087800,10
Gohir.D12G233800,2
Gohir.D05G144800,1
Gohir.D05G200500,1
Gohir.A12G133000,5
Gohir.D06G079800,1
Gohir.D05G231800,1
Gohir.D01G100000,11
Gohir.A02G034700,1
Gohir.A11G106200,9
Gohir.A02G045701,5
Gohir.A12G076900,10
Gohir.A02G051300,10
Gohir.A05G364500,10
Gohir.D07G101401,6
Gohir.D10G179700,1
Gohir.A02G145000,6
Gohir.A05G119500,11
Gohir.A03G063900,2
Gohir.D05G158400,1
Gohir.A09G006300,7
Gohir.D12G031600,10
Gohir.A04G036300,1
Gohir.D08G174600,0
Gohir.A05G283400,5
Gohir.D02G198600,10
Gohir.D08G021300,10
Gohir.D02G161500,7
Gohir.A11G284982,2
Gohir.A09G196300,1
Gohir.A09G096500,11
Gohir.D04G103800,9
Gohir.D03G099000,5
Gohir.D12G173800,3
Gohir.A01G169800,4
Gohir.D08G091000,6
Gohir.D06G177008,0
Gohir.A13G173800,6
Gohir.A10G115900,6
Gohir.D07G214100,5
Gohir.A05G152675,6
Gohir.A07G129700,7
Gohir.A02G142800,6
Gohir.D01G064800,10
Gohir.D11G055700,1
Gohir.A07G017800,3
Gohir.D05G084300,6
Gohir.A11G254700,3
Gohir.D02G171700,10
Gohir.D06G152600,0
Gohir.D02G046500,5
Gohir.D11G029000,1
Gohir.A08G207800,10
Gohir.A11G147300,6
Gohir.A03G053800,9
Gohir.D05G188800,4
Gohir.A02G135100,10
Gohir.D05G317700,9
Gohir.D01G204400,6
Gohir.A11G119800,1
Gohir.D02G132800,9
Gohir.A01G192550,9
Gohir.D08G098100,4
Gohir.A06G092000,6
Gohir.A05G361900,6
Gohir.D03G064600,1
Gohir.A06G008000,0
Gohir.D02G089400,4
Gohir.D10G143300,10
Gohir.A09G213900,10
Gohir.A07G126100,9
Gohir.A13G039300,0
Gohir.A12G049700,0
Gohir.D09G131600,11
Gohir.D09G025500,10
Gohir.D09G148300,10
Gohir.D11G270500,0
Gohir.D04G069800,9
Gohir.A13G166100,1
Gohir.A01G128300,5
Gohir.A01G216400,10
Gohir.D05G263250,9
Gohir.A11G015400,10
Gohir.A08G052600,6
Gohir.D05G144600,1
Gohir.D05G158200,1
Gohir.D04G015100,6
Gohir.A02G004700,9
Gohir.D10G187000,5
Gohir.D01G215500,10
Gohir.D03G133300,11
Gohir.D13G238900,6
Gohir.D06G076300,0
Gohir.D06G084400,6
Gohir.A03G026000,1
Gohir.A01G140363,1
Gohir.A05G298000,9
Gohir.D12G197800,2
Gohir.A06G204300,0
Gohir.A04G048500,6
Gohir.D10G052000,2
Gohir.A01G047384,1
Gohir.D05G062600,1
Gohir.A01G114900,6
Gohir.D07G211000,5
Gohir.D09G249500,5
Gohir.A12G095900,10
Gohir.A13G225400,5
Gohir.A06G205900,3
Gohir.D11G277300,1
Gohir.D09G071800,1
Gohir.D06G004700,9
Gohir.A11G266300,7
Gohir.A08G067300,5
Gohir.A13G148550,7
Gohir.D02G185100,0
Gohir.A05G202400,10
Gohir.A11G265300,10
Gohir.D02G043800,2
Gohir.D10G112100,1
Gohir.A07G025400,1
Gohir.A13G139500,1
Gohir.D09G136700,1
Gohir.D01G095300,10
Gohir.A07G006300,1
Gohir.A05G220300,0
Gohir.A02G120200,6
Gohir.A05G154200,5
Gohir.D10G042200,3
Gohir.A08G221634,0
Gohir.D08G121500,7
Gohir.D07G196900,9
Gohir.D11G064300,0
Gohir.A02G121700,9
Gohir.D11G234500,1
Gohir.D11G210600,7
Gohir.D12G192200,1
Gohir.A03G058000,1
Gohir.A11G100100,0
Gohir.A05G156200,1
Gohir.D09G105500,9
Gohir.A06G092400,1
Gohir.A12G170300,0
Gohir.A01G073700,4
Gohir.A08G151300,1
Gohir.D02G197300,0
Gohir.A10G044100,10
Gohir.D07G183400,1
Gohir.D06G182200,10
Gohir.A04G147800,10
Gohir.A06G098212,7
Gohir.D12G217000,2
Gohir.A09G142800,0
Gohir.A08G015700,5
Gohir.A01G016400,6
Gohir.D04G000180,0
Gohir.D02G018100,10
Gohir.A11G179300,4
Gohir.D02G148900,6
Gohir.A07G035900,4
Gohir.D12G213200,10
Gohir.A07G182500,6
Gohir.D01G101995,7
Gohir.A12G170800,6
Gohir.A01G192900,3
Gohir.D09G064900,8
Gohir.D05G120000,1
Gohir.D08G026800,7
Gohir.A05G199916,11
Gohir.D06G122600,6
Gohir.A03G119500,10
Gohir.D07G047550,6
Gohir.D11G299600,10
Gohir.A07G126500,4
Gohir.D10G065800,9
Gohir.A10G065200,6
Gohir.D05G104100,1
Gohir.A03G014510,1
Gohir.A04G046800,10
Gohir.D11G201800,7
Gohir.A05G205900,5
Gohir.D08G189400,6
Gohir.A08G000165,5
Gohir.D04G063700,6
Gohir.D11G265400,10
Gohir.D03G120500,6
Gohir.D11G091700,10
Gohir.D11G088200,10
Gohir.D01G182600,6
Gohir.A06G120000,10
Gohir.A02G148600,6
Gohir.A04G046400,10
Gohir.D13G196100,5
Gohir.D08G048800,9
Gohir.D03G138500,6
Gohir.D10G084742,1
Gohir.D11G118100,9
Gohir.D08G202600,1
Gohir.A11G114600,9
Gohir.A05G041200,1
Gohir.D07G094500,1
Gohir.A02G003700,1
Gohir.A05G369200,10
Gohir.D06G097200,6
Gohir.D02G029100,6
Gohir.A03G212200,4
Gohir.A11G238600,2
Gohir.D03G109300,7
Gohir.A09G021500,9
Gohir.D09G203100,7
Gohir.D07G090100,3
Gohir.D04G154200,6
Gohir.D05G302900,11
Gohir.A12G251300,6
Gohir.A04G022900,11
Gohir.D01G103600,7
Gohir.D10G045600,11
Gohir.A02G033000,10
Gohir.D07G131500,1
Gohir.A08G148900,11
Gohir.A04G114766,6
Gohir.A01G047900,6
Gohir.A13G159500,10
Gohir.A01G140400,5
Gohir.D03G046600,2
Gohir.D04G069900,5
Gohir.D04G090200,1
Gohir.D10G095000,4
Gohir.A05G339100,10
Gohir.A03G080500,6
Gohir.A05G373000,5
Gohir.D07G187300,7
Gohir.D04G083232,9
Gohir.D04G121500,5
Gohir.A11G130400,6
Gohir.A07G059200,7
Gohir.A09G212800,11
Gohir.D01G203900,9
Gohir.D05G157700,1
Gohir.A13G031700,9
Gohir.D13G217600,1
Gohir.D02G177500,4
Gohir.D07G036600,5
Gohir.A12G115200,7
Gohir.D10G009900,1
Gohir.A09G065800,0
Gohir.A02G166500,10
Gohir.D07G021600,5
Gohir.1Z050334,10
Gohir.D03G158500,1
Gohir.D11G094200,10
Gohir.A10G034900,1
Gohir.A05G132075,4
Gohir.D04G156200,6
Gohir.A12G119100,9
Gohir.A08G135000,5
Gohir.D07G143900,11
Gohir.A07G011600,1
Gohir.D13G014700,4
Gohir.D09G247800,10
Gohir.D05G251800,1
Gohir.A07G004900,6
Gohir.D01G159100,5
Gohir.D13G150500,9
Gohir.D04G143000,1
Gohir.D07G215000,5
Gohir.A09G174900,10
Gohir.D01G154266,5
Gohir.A10G209700,10
Gohir.D11G315900,10
Gohir.D08G191400,1
Gohir.D05G088000,10
Gohir.D11G277400,6
Gohir.A10G124100,10
Gohir.D01G169300,5
Gohir.A11G033900,9
Gohir.A06G023600,11
Gohir.1Z049640,3
Gohir.D05G169900,1
Gohir.A06G018700,0
Gohir.A11G111300,3
Gohir.D04G090600,10
Gohir.D05G131300,10
Gohir.A05G303100,6
Gohir.D02G011580,1
Gohir.D07G094600,0
Gohir.A08G041800,0
Gohir.A05G336300,7
Gohir.D11G254500,7
Gohir.D05G321500,11
Gohir.D07G171000,10
Gohir.A05G012400,1
Gohir.A11G050500,5
Gohir.A11G130900,1
Gohir.A04G031300,10
Gohir.A12G188500,7
Gohir.D03G167100,10
Gohir.D06G133900,0
Gohir.D05G088300,9
Gohir.A09G024300,6
Gohir.A11G218300,3
Gohir.D01G130900,5
Gohir.A04G069400,10
Gohir.A01G045700,10
Gohir.A04G079500,5
Gohir.A11G289700,6
Gohir.A12G107400,6
Gohir.A05G213000,6
Gohir.A04G008600,10
Gohir.D12G126000,6
Gohir.D13G076200,7
Gohir.D09G100400,7
Gohir.A12G024200,11
Gohir.D11G279600,10
Gohir.A06G082300,3
Gohir.A02G124300,7
Gohir.D07G128000,1
Gohir.A01G005600,3
Gohir.A03G117700,10
Gohir.D02G005000,9
Gohir.A05G406300,1
Gohir.A02G107100,9
Gohir.A13G233700,9
Gohir.D10G013600,5
Gohir.A09G154700,4
Gohir.D12G020800,11
Gohir.A03G022100,6
Gohir.D11G108000,1
Gohir.A09G211875,10
Gohir.A05G314900,7
Gohir.A07G025280,10
Gohir.D05G097600,0
Gohir.A09G106500,6
Gohir.A09G182700,10
Gohir.A02G178500,0
Gohir.D06G020000,6
Gohir.A05G213800,1
Gohir.A05G101400,3
Gohir.A03G129700,5
Gohir.A03G005900,11
Gohir.A06G107200,9
Gohir.A01G142101,11
Gohir.A03G014200,10
Gohir.D11G338700,1
Gohir.D11G276200,1
Gohir.D03G022800,2
Gohir.A05G160200,6
Gohir.A01G061100,0
Gohir.A06G110802,7
Gohir.A01G197600,4
Gohir.D13G001600,4
Gohir.D02G235100,6
Gohir.A04G030200,10
Gohir.D09G080900,8
Gohir.A11G299100,10
Gohir.D03G036100,10
Gohir.A10G104700,1
Gohir.D01G042714,7
Gohir.A02G140100,3
Gohir.A08G189532,1
Gohir.D13G095100,4
Gohir.D12G263100,10
Gohir.D07G196100,6
Gohir.D06G080301,11
Gohir.D12G088200,0
Gohir.A09G094100,4
Gohir.D02G029200,6
Gohir.A07G182600,5
Gohir.D05G194900,0
Gohir.A05G147300,0
Gohir.D05G230500,6
Gohir.A11G260700,6
Gohir.A04G007800,6
Gohir.D04G123500,1
Gohir.A12G224300,1
Gohir.D06G023100,7
Gohir.D03G059100,3
Gohir.D07G214000,7
Gohir.A03G160000,5
Gohir.D06G086300,7
Gohir.A08G173100,6
Gohir.D11G001000,10
Gohir.A02G079000,6
Gohir.A01G021000,1
Gohir.A09G180200,5
Gohir.D10G210700,1
Gohir.A05G211000,10
Gohir.D11G200900,10
Gohir.A09G181700,0
Gohir.A01G195500,5
Gohir.D05G331200,10
Gohir.A04G135000,6
Gohir.D10G150600,9
Gohir.A03G206700,10
Gohir.D10G129101,7
Gohir.D13G215600,6
Gohir.D05G306500,10
Gohir.A09G117000,5
Gohir.A10G187400,7
Gohir.A11G254100,10
Gohir.D05G368600,4
Gohir.D03G052100,6
Gohir.D01G216000,10
Gohir.D05G358900,0
Gohir.A03G169700,2
Gohir.D10G233500,6
Gohir.D03G029800,1
Gohir.A13G100800,5
Gohir.D05G218200,6
Gohir.A05G290400,10
Gohir.D10G250000,1
Gohir.A02G112500,10
Gohir.A12G075100,6
Gohir.A01G071400,1
Gohir.A05G167600,5
Gohir.D02G203180,0
Gohir.D08G115500,5
Gohir.D12G225800,10
Gohir.D02G051900,0
Gohir.A05G047100,1
Gohir.D07G138500,1
Gohir.A12G270600,9
Gohir.A01G094400,4
Gohir.D03G007900,5
Gohir.D10G016500,0
Gohir.A06G036700,4
Gohir.D05G367984,6
Gohir.A05G204400,4
Gohir.A12G018300,6
Gohir.D12G143700,10
Gohir.D13G010100,6
Gohir.D05G042166,1
Gohir.A05G274800,10
Gohir.D13G164200,10
Gohir.D05G284400,5
Gohir.A01G065400,3
Gohir.D09G153100,7
Gohir.A06G199200,9
Gohir.A07G066200,9
Gohir.D13G135900,5
Gohir.A04G089300,6
Gohir.D08G217300,11
Gohir.A10G102486,10
Gohir.A11G030700,5
Gohir.A08G231400,1
Gohir.A09G059800,10
Gohir.A11G174800,6
Gohir.A10G238100,4
Gohir.A02G033500,11
Gohir.D06G132500,4
Gohir.A05G346200,4
Gohir.A09G186600,9
Gohir.A01G090400,0
Gohir.D05G351900,10
Gohir.D05G204400,1
Gohir.D04G066400,6
Gohir.D10G250500,0
Gohir.A11G278700,9
Gohir.A07G009300,3
Gohir.D05G044400,10
Gohir.A01G073000,10
Gohir.D01G060300,4
Gohir.A04G113700,3
Gohir.A03G130201,6
Gohir.A01G223300,9
Gohir.A05G061900,9
Gohir.D08G195100,4
Gohir.A06G083500,7
Gohir.A05G265700,11
Gohir.D03G121900,10
Gohir.D12G051700,0
Gohir.A11G078300,9
Gohir.A10G064200,9
Gohir.D07G006400,7
Gohir.A05G059900,5
Gohir.D02G225900,1
Gohir.A09G124700,4
Gohir.A07G055300,7
Gohir.A13G058400,7
Gohir.A05G191700,0
Gohir.A09G167200,3
Gohir.A11G307100,10
Gohir.D03G074600,10
Gohir.A05G277500,11
Gohir.D05G325600,10
Gohir.D06G166500,5
Gohir.D05G015100,0
Gohir.D09G192980,1
Gohir.D07G056200,7
Gohir.A01G063200,10
Gohir.D05G387600,5
Gohir.A12G188200,10
Gohir.A05G341400,9
Gohir.D09G214400,6
Gohir.D06G167100,4
Gohir.D02G176200,11
Gohir.A11G135200,9
Gohir.A05G186300,2
Gohir.A11G030900,2
Gohir.D01G193700,0
Gohir.D13G170500,5
Gohir.D11G048700,9
Gohir.A05G296800,3
Gohir.D10G071800,3
Gohir.D04G019400,2
Gohir.A08G213000,1
Gohir.D02G229800,1
Gohir.D03G138400,6
Gohir.D11G012400,7
Gohir.A09G158900,1
Gohir.D12G227900,5
Gohir.A12G225300,5
Gohir.D08G102001,0
Gohir.A07G078200,6
Gohir.D01G061900,5
Gohir.D11G183000,5
Gohir.D13G228700,3
Gohir.D10G067300,6
Gohir.A11G324500,4
Gohir.A09G052300,5
Gohir.A07G056500,7
Gohir.D01G042758,6
Gohir.A05G068100,0
Gohir.A12G152400,0
Gohir.D03G159900,10
Gohir.A07G055700,0
Gohir.A11G297350,1
Gohir.D07G088000,4
Gohir.D09G156600,10
Gohir.D11G299200,10
Gohir.D03G102800,4
Gohir.A05G358400,10
Gohir.A05G170900,1
Gohir.D09G139000,0
Gohir.A10G198966,6
Gohir.A05G130200,6
Gohir.A06G025300,5
Gohir.A11G123200,10
Gohir.D03G000800,6
Gohir.D07G113400,6
Gohir.D08G026000,5
Gohir.D09G128400,7
Gohir.D01G045300,3
Gohir.D09G206400,2
Gohir.D07G037000,10
Gohir.A06G193400,6
Gohir.D10G071232,9
Gohir.A05G187900,6
Gohir.D13G179100,2
Gohir.D04G105100,1
Gohir.A11G325632,10
Gohir.A12G210200,1
Gohir.D05G216400,6
Gohir.A04G090300,10
Gohir.A13G121700,10
Gohir.A05G228500,4
Gohir.A08G002100,10
Gohir.D11G287200,7
Gohir.A05G250000,6
Gohir.D03G105600,6
Gohir.D03G144400,3
Gohir.D11G071900,10
Gohir.A11G115300,4
Gohir.A07G069800,6
Gohir.A12G101700,9
Gohir.A09G125800,6
Gohir.D12G129700,5
Gohir.A03G096600,4
Gohir.A12G187200,2
Gohir.A11G322800,6
Gohir.A07G132600,9
Gohir.A10G210400,6
Gohir.D12G188600,7
Gohir.A03G180200,10
Gohir.A06G057300,9
Gohir.D07G225400,7
Gohir.A03G020200,10
Gohir.D11G177300,5
Gohir.A11G089866,10
Gohir.A08G200100,11
Gohir.D05G007100,6
Gohir.D12G106700,7
Gohir.A05G014200,1
Gohir.D06G005500,7
Gohir.A11G107800,4
Gohir.A11G025100,6
Gohir.D06G099900,7
Gohir.A03G194300,1
Gohir.A07G198300,2
Gohir.D09G205100,4
Gohir.D10G119200,0
Gohir.D01G109400,4
Gohir.A03G011100,6
Gohir.D12G235800,10
Gohir.A06G125904,10
Gohir.D05G245401,5
Gohir.A03G155000,5
Gohir.A05G058500,6
Gohir.D07G013000,6
Gohir.D11G218700,7
Gohir.A12G131000,6
Gohir.A08G134900,6
Gohir.D13G133900,9
Gohir.A05G157400,10
Gohir.A10G206900,10
Gohir.A05G117900,7
Gohir.A13G044500,4
Gohir.D07G103900,11
Gohir.A05G062400,0
Gohir.D10G067400,9
Gohir.D01G154200,5
Gohir.A06G014000,7
Gohir.D10G243300,6
Gohir.A01G171000,7
Gohir.D06G019100,7
Gohir.D06G171051,10
Gohir.D03G055100,5
Gohir.D04G071100,1
Gohir.D04G181300,9
Gohir.A11G195800,7
Gohir.A06G209400,7
Gohir.D04G021800,7
Gohir.A08G139200,6
Gohir.A05G103100,6
Gohir.D11G243200,7
Gohir.A06G208400,10
Gohir.D12G134900,6
Gohir.A01G226400,7
Gohir.A07G101200,8
Gohir.A05G397900,7
Gohir.D11G007700,3
Gohir.A11G126800,6
Gohir.A05G319400,1
Gohir.D10G058200,9
Gohir.A01G228800,1
Gohir.D04G002800,10
Gohir.D03G018800,1
Gohir.A05G180200,0
Gohir.A04G065642,9
Gohir.A12G117400,7
Gohir.A13G027200,6
Gohir.A09G095100,1
Gohir.D04G088400,6
Gohir.A09G221600,2
Gohir.D11G209600,4
Gohir.D01G005700,3
Gohir.D11G132300,6
Gohir.A13G163100,0
Gohir.A13G164650,1
Gohir.D04G091200,7
Gohir.A08G170632,0
Gohir.D07G198400,1
Gohir.A02G090700,9
Gohir.A02G026600,1
Gohir.A10G156100,3
Gohir.A07G072000,7
Gohir.A13G157200,10
Gohir.A07G155800,10
Gohir.A10G070500,9
Gohir.D02G140850,7
Gohir.A10G010300,5
Gohir.A12G218600,9
Gohir.D08G141800,11
Gohir.D09G166000,0
Gohir.D05G192900,9
Gohir.D02G068600,7
Gohir.D06G122000,5
Gohir.D09G144500,9
Gohir.D10G107100,4
Gohir.A01G149236,10
Gohir.D01G116400,5
Gohir.D10G202900,8
Gohir.D10G018100,1
Gohir.A02G099200,6
Gohir.A02G060300,9
Gohir.A05G033300,5
Gohir.D07G117600,10
Gohir.A02G017700,5
Gohir.D04G147100,0
Gohir.D10G073900,9
Gohir.A10G226600,11
Gohir.A02G058600,0
Gohir.D06G144350,10
Gohir.A03G097101,4
Gohir.D01G168600,10
Gohir.D04G116100,7
Gohir.A02G043800,6
Gohir.A06G111500,9
Gohir.D01G179700,0
Gohir.A10G184400,1
Gohir.A08G214200,9
Gohir.A11G028450,6
Gohir.D02G234300,5
Gohir.A01G091700,5
Gohir.A05G389100,6
Gohir.A04G134100,9
Gohir.A05G086700,10
Gohir.A02G001000,6
Gohir.D11G103500,4
Gohir.D07G005900,10
Gohir.A08G216900,7
Gohir.D07G162200,3
Gohir.A04G062500,0
Gohir.D06G203300,6
Gohir.A02G150100,6
Gohir.D06G163300,6
Gohir.A11G106300,7
Gohir.A10G076400,9
Gohir.A07G086500,9
Gohir.A06G122500,7
Gohir.A09G239100,9
Gohir.D10G223600,10
Gohir.D07G187900,4
Gohir.A10G046100,7
Gohir.A07G080400,0
Gohir.D11G333600,6
Gohir.A03G017058,1
Gohir.A11G028600,0
Gohir.D07G025100,0
Gohir.D02G179700,10
Gohir.A09G237500,11
Gohir.A07G091300,9
Gohir.A01G023100,4
Gohir.A10G220700,5
Gohir.D13G147600,11
Gohir.D03G118900,5
Gohir.A10G155400,1
Gohir.A05G343600,10
Gohir.D13G180500,0
Gohir.A05G034000,4
Gohir.D06G087500,10
Gohir.A08G248100,7
Gohir.A10G210800,1
Gohir.A13G096800,0
Gohir.A07G168600,6
Gohir.A05G186800,1
Gohir.A10G162900,8
Gohir.A05G040800,1
Gohir.A05G393400,9
Gohir.D02G061500,10
Gohir.A11G119100,6
Gohir.A06G192300,7
Gohir.D08G184900,1
Gohir.D07G144700,1
Gohir.D05G351000,1
Gohir.A05G078000,4
Gohir.A07G079600,6
Gohir.A09G042400,10
Gohir.D09G013301,2
Gohir.D08G138900,0
Gohir.A12G241000,9
Gohir.D06G016900,7
Gohir.D06G013400,4
Gohir.D05G327700,5
Gohir.A11G101100,10
Gohir.A05G005500,9
Gohir.A03G108000,6
Gohir.D02G126900,2
Gohir.A01G065800,0
Gohir.A01G011500,10
Gohir.A04G023900,6
Gohir.A05G198700,6
Gohir.A12G157901,10
Gohir.D12G207200,1
Gohir.A08G238900,9
Gohir.A13G178000,5
Gohir.D08G075800,5
Gohir.A01G059300,3
Gohir.A13G134401,10
Gohir.A05G012200,7
Gohir.A10G241520,6
Gohir.A13G227100,6
Gohir.D05G188300,6
Gohir.D02G052300,10
Gohir.D12G182700,2
Gohir.A03G060400,6
Gohir.A13G103750,7
Gohir.A09G166700,9
Gohir.D05G108400,6
Gohir.A05G382000,11
Gohir.A13G048100,5
Gohir.D08G201600,1
Gohir.A06G048000,10
Gohir.D12G211300,1
Gohir.D02G155000,5
Gohir.D07G215300,5
Gohir.D02G083700,11
Gohir.D05G201500,1
Gohir.A05G041800,9
Gohir.D10G205900,1
Gohir.D02G019800,4
Gohir.D12G155900,0
Gohir.D05G229000,6
Gohir.D05G242200,2
Gohir.D13G108200,5
Gohir.D10G174900,7
Gohir.A05G283500,10
Gohir.A03G122000,0
Gohir.A12G148200,6
Gohir.A01G083900,9
Gohir.A04G077000,7
Gohir.A03G035033,11
Gohir.A02G159966,1
Gohir.D05G352500,9
Gohir.D10G057900,2
Gohir.A10G044400,11
Gohir.A05G044900,5
Gohir.D10G095700,9
Gohir.A11G167900,9
Gohir.D13G001700,9
Gohir.A07G022172,2
Gohir.A05G156000,10
Gohir.D12G136500,5
Gohir.A02G022900,1
Gohir.A01G058800,10
Gohir.A03G212400,10
Gohir.D07G095500,4
Gohir.D12G017100,0
Gohir.D09G241400,5
Gohir.A12G237000,5
Gohir.D07G019400,10
Gohir.D01G100100,7
Gohir.A05G134600,8
Gohir.D07G070600,6
Gohir.A04G103500,5
Gohir.A04G042000,10
Gohir.D05G073101,2
Gohir.D03G036300,1
Gohir.A09G084400,5
Gohir.D12G019000,10
Gohir.A09G139500,1
Gohir.A06G132900,1
Gohir.D12G277100,1
Gohir.D01G048200,1
Gohir.D10G038200,6
Gohir.A11G029700,0
Gohir.A05G315400,7
Gohir.D07G136200,7
Gohir.A01G151454,7
Gohir.A10G125900,7
Gohir.D12G212900,6
Gohir.D12G248800,6
Gohir.A05G313300,1
Gohir.D13G074100,5
Gohir.A02G135200,7
Gohir.D11G220900,10
Gohir.D05G321000,10
Gohir.D09G092400,10
Gohir.A02G031900,6
Gohir.A13G149100,6
Gohir.D10G047300,7
Gohir.D11G314900,9
Gohir.A11G202500,0
Gohir.A03G166100,11
Gohir.A10G037800,7
Gohir.D01G016866,10
Gohir.A06G189550,7
Gohir.D03G117100,5
Gohir.A04G116400,1
Gohir.D11G077000,5
Gohir.D07G210700,4
Gohir.A08G085500,10
Gohir.D10G032600,4
Gohir.A11G035400,6
Gohir.D06G022400,5
Gohir.D01G044425,6
Gohir.D09G160100,7
Gohir.A11G312000,6
Gohir.D11G298600,1
Gohir.D13G064900,5
Gohir.D05G043500,9
Gohir.D01G009000,3
Gohir.1Z049781,0
Gohir.D11G234100,0
Gohir.D12G104600,10
Gohir.A07G035200,6
Gohir.A05G388100,6
Gohir.D08G200000,6
Gohir.D02G189500,11
Gohir.D06G205200,4
Gohir.D05G141200,6
Gohir.A08G097000,3
Gohir.D11G274900,5
Gohir.A04G091000,9
Gohir.D12G205500,7
Gohir.D08G143300,9
Gohir.A08G083600,1
Gohir.A10G096800,7
Gohir.D11G059500,9
Gohir.D01G144100,6
Gohir.A06G199700,9
Gohir.A11G237200,7
Gohir.D05G317300,4
Gohir.D11G174200,4
Gohir.D04G135800,11
Gohir.A07G105200,5
Gohir.A02G127600,3
Gohir.A13G140600,1
Gohir.A05G179400,5
Gohir.D08G101000,4
Gohir.A05G144700,10
Gohir.D07G232200,1
Gohir.A04G014200,6
Gohir.D13G168700,0
Gohir.D06G157300,4
Gohir.A12G226600,7
Gohir.D07G099800,9
Gohir.D13G007900,0
Gohir.D05G084400,0
Gohir.D11G274100,0
Gohir.A04G089500,6
Gohir.A04G137700,10
Gohir.A09G209700,7
Gohir.D12G077900,6
Gohir.D09G033700,6
Gohir.A02G081503,4
Gohir.A10G011100,4
Gohir.A06G007000,6
Gohir.D07G120101,5
Gohir.D04G004100,6
Gohir.D05G386000,9
Gohir.A12G267550,10
Gohir.D06G051300,9
Gohir.D09G103400,10
Gohir.D02G034200,1
Gohir.D07G034000,11
Gohir.D05G273200,0
Gohir.D05G228100,3
Gohir.D09G117200,2
Gohir.A11G063000,1
Gohir.A05G415100,6
Gohir.D13G050300,6
Gohir.A04G088800,1
Gohir.A05G266100,5
Gohir.A07G228900,1
Gohir.A02G097301,6
Gohir.D05G250200,7
Gohir.D05G356400,6
Gohir.A05G282600,5
Gohir.D07G234600,10
Gohir.D06G017600,0
Gohir.D06G040900,6
Gohir.D06G049400,0
Gohir.D03G085800,6
Gohir.A01G214800,3
Gohir.D01G141800,2
Gohir.D12G247100,0
Gohir.D03G141800,1
Gohir.D10G014900,9
Gohir.D05G227700,11
Gohir.A13G010000,6
Gohir.A08G158000,3
Gohir.D05G210300,5
Gohir.A07G231400,4
Gohir.D13G069800,0
Gohir.D01G100300,1
Gohir.D10G092500,6
Gohir.A01G200800,11
Gohir.A11G036600,1
Gohir.D10G244516,6
Gohir.A08G221676,9
Gohir.D11G032400,5
Gohir.D04G050000,0
Gohir.D11G165500,4
Gohir.A05G172700,1
Gohir.A04G061100,10
Gohir.A01G155800,5
Gohir.A09G086400,7
Gohir.A02G124500,1
Gohir.D07G122132,6
Gohir.A13G130500,9
Gohir.A11G017900,2
Gohir.A13G142600,1
Gohir.A12G254700,5
Gohir.A10G212900,3
Gohir.D08G176300,3
Gohir.D02G056300,4
Gohir.D12G201000,0
Gohir.A11G109600,8
Gohir.D02G213800,9
Gohir.A02G167200,6
Gohir.A10G058700,0
Gohir.A04G082600,10
Gohir.A11G323100,7
Gohir.D13G076000,0
Gohir.D07G091400,9
Gohir.A02G172200,5
Gohir.A12G186301,0
Gohir.D10G129201,7
Gohir.D11G346900,7
Gohir.D11G002900,5
Gohir.D02G203104,7
Gohir.D06G147500,11
Gohir.D03G064900,5
Gohir.A11G205200,6
Gohir.A07G044200,6
Gohir.A13G206800,5
Gohir.A05G279000,0
Gohir.D12G007300,1
Gohir.D04G119600,9
Gohir.D11G197100,0
Gohir.A12G111800,0
Gohir.D04G035000,10
Gohir.D11G180800,5
Gohir.D06G126400,0
Gohir.A03G000024,6
Gohir.D11G307200,10
Gohir.D03G029900,6
Gohir.D04G095100,10
Gohir.A05G407300,5
Gohir.A13G134601,7
Gohir.D10G123500,1
Gohir.A04G021800,7
Gohir.A03G213600,6
Gohir.A07G227500,0
Gohir.A05G170400,10
Gohir.A05G140900,2
Gohir.D07G226200,6
Gohir.A10G241200,6
Gohir.A03G206200,0
Gohir.A05G013900,10
