gene,umap1,umap2,program
Gohir.A07G198200,-5.185891,-0.06352447,1
Gohir.A12G195200,-2.8055167,-0.66559875,6
Gohir.A09G072800,10.761526,-0.65376,0
Gohir.D05G017800,0.22856078,5.131438,5
Gohir.A07G010900,-6.0638094,1.5901842,9
Gohir.A12G267400,-6.3096704,2.609464,9
Gohir.A07G012100,10.585704,7.6826625,7
Gohir.D02G028200,-1.6306677,-4.6563926,6
Gohir.D08G163600,9.831738,4.5247483,10
Gohir.D11G054600,-3.2010229,-1.9335393,6
Gohir.D11G221800,-3.9468498,-0.7367856,1
Gohir.A11G026100,13.500253,3.2621083,10
Gohir.D06G188400,-2.6312113,-4.978034,6
Gohir.D09G170900,11.546945,2.22776,10
Gohir.A01G054450,-5.13639,-2.6628182,1
Gohir.A06G026000,13.96191,4.359193,10
Gohir.D01G193200,-4.209757,-1.4345031,1
Gohir.A05G191600,11.331834,-0.63585305,0
Gohir.A07G221400,14.683574,4.265288,10
Gohir.A01G199700,8.995339,1.8551017,10
Gohir.A07G046200,-4.5470877,-3.0936203,6
Gohir.A12G072900,13.87193,4.0762715,10
Gohir.A08G015800,-3.2462819,-4.3391476,6
Gohir.D02G023400,-1.1304259,-4.439543,6
Gohir.D01G001000,-5.7443585,1.266136,1
Gohir.A09G126400,-5.185864,-2.8348262,1
Gohir.A05G135600,13.675637,6.039617,7
Gohir.A10G173500,-0.3739709,-4.4540524,6
Gohir.A13G110100,-6.8154035,-1.6690943,1
Gohir.D05G097300,-1.9932172,1.7003673,4
Gohir.A06G034000,-5.3489375,0.92948425,1
Gohir.A05G005900,-5.806119,-1.7187597,1
Gohir.A06G133700,11.620618,3.0101295,10
Gohir.A05G215000,-4.293323,-0.98630047,1
Gohir.D10G014200,12.995496,3.82294,10
Gohir.A07G138900,-2.9238,-3.6190953,6
Gohir.A01G195100,-2.462475,-2.0860457,6
Gohir.D02G002500,-6.2588873,3.021638,9
Gohir.D05G170500,11.459612,1.4895298,10
Gohir.A10G101275,12.934692,5.4836235,10
Gohir.D07G158700,-4.395355,3.7653315,9
Gohir.A09G078900,9.60857,1.9429097,10
Gohir.A11G006600,-5.6007023,2.4500313,9
Gohir.A04G082900,14.592396,7.332868,7
Gohir.A08G156900,12.541807,1.742545,10
Gohir.A13G113200,-3.1738844,-0.60062563,1
Gohir.D08G178400,14.586561,4.5367427,10
Gohir.D08G088800,11.986791,6.8211703,7
Gohir.A06G187300,-4.397625,4.814942,9
Gohir.D02G174900,-2.0705757,-1.7713896,6
Gohir.D01G163200,10.14346,-1.146332,8
Gohir.D11G304306,9.790072,1.3367999,0
Gohir.D04G157600,11.914642,1.6616873,10
Gohir.A05G116600,11.627493,6.668468,7
Gohir.D05G312700,11.187237,3.014988,10
Gohir.A05G072000,12.848302,4.910148,10
Gohir.D02G195800,13.188409,4.939227,10
Gohir.D05G028200,-2.5142822,-3.8450515,6
Gohir.D12G122400,11.778717,5.3024697,10
Gohir.D02G192800,-0.4898375,-3.496786,2
Gohir.D01G054900,-5.872602,3.1710827,9
Gohir.A12G178500,13.707897,4.148853,10
Gohir.A02G057600,-2.2533443,2.0375319,4
Gohir.D02G225300,10.4630995,-0.69946426,0
Gohir.A12G272100,12.409075,3.9805791,10
Gohir.D09G059100,8.77027,4.2664576,10
Gohir.D11G268800,14.748221,4.9316783,7
Gohir.D02G206848,11.429066,7.156251,7
Gohir.D13G209900,-1.4002256,-2.7923458,2
Gohir.D11G322100,-3.516907,0.705964,1
Gohir.A08G010200,13.731648,4.605723,10
Gohir.A09G122500,-3.5374482,0.34070057,1
Gohir.A01G123900,-3.8460922,1.2765106,1
Gohir.D04G180900,10.6636915,4.433198,10
Gohir.D03G002600,9.726854,5.132582,10
Gohir.D02G065800,-5.448266,3.0169475,9
Gohir.D03G165101,-2.4683645,3.7648714,5
Gohir.D05G338700,11.560567,0.42657903,0
Gohir.D07G051300,10.263376,4.6712756,10
Gohir.D05G004400,-2.981054,-0.3783494,1
Gohir.D02G009900,-0.5374175,1.3148295,4
Gohir.D07G125100,-3.0531662,2.7452338,4
Gohir.D11G345700,-3.0289648,-0.4500536,1
Gohir.D01G023409,-2.7981029,5.0189195,5
Gohir.D06G010100,9.754112,3.9848475,10
Gohir.A07G072500,12.273098,6.379903,7
Gohir.D11G007500,14.104074,5.1029425,7
Gohir.A03G184300,-0.21145807,-2.7647817,2
Gohir.A09G016400,13.372802,5.2978735,10
Gohir.A08G218000,13.625195,6.266838,7
Gohir.D12G268050,12.374679,2.1851423,10
Gohir.D10G094500,-4.6452947,-4.5669546,6
Gohir.A02G108400,10.112092,4.066769,10
Gohir.D07G041900,-0.30182236,1.2208856,4
Gohir.D02G001900,-3.70852,0.95729166,1
Gohir.A04G120700,-6.485726,-1.5645376,1
Gohir.D05G237600,10.784238,0.9654068,0
Gohir.D02G087333,8.650026,3.0077872,10
Gohir.D10G208700,13.623634,6.7068405,7
Gohir.A05G131800,12.583209,1.5405627,10
Gohir.A04G019500,-0.6216792,-4.3875237,6
Gohir.D01G213500,10.867164,3.034865,10
Gohir.D11G117800,8.339299,2.034485,3
Gohir.A08G242500,10.8799925,3.3575723,10
Gohir.A03G154300,-6.9815226,0.14805229,1
Gohir.D01G040700,-6.4067,-2.1071072,1
Gohir.D11G252800,14.261988,7.607222,7
Gohir.A07G025900,-5.328465,-3.1939027,1
Gohir.A12G249600,10.454425,2.9903333,10
Gohir.D11G245900,11.031572,5.5891953,10
Gohir.D02G081600,10.718329,4.0722346,10
Gohir.D12G159500,14.726894,5.4464974,7
Gohir.D03G171000,-6.1486626,-0.18449907,1
Gohir.D05G040400,-6.124456,-0.2795358,1
Gohir.A03G185900,-5.269929,0.2761397,1
Gohir.D13G038900,3.3940036,-2.101501,11
Gohir.D01G085000,-3.9995496,-0.38292986,1
Gohir.D10G238372,13.113423,6.1666474,7
Gohir.D04G169500,-1.4921409,-0.37282622,4
Gohir.D05G374000,-3.5661876,-1.097945,1
Gohir.D11G334601,-3.2790446,-4.759853,6
Gohir.D10G010500,-3.2004714,3.6018186,9
Gohir.A02G141900,13.64469,4.5060644,10
Gohir.D12G114600,10.796756,1.365535,0
Gohir.A04G057800,12.552407,0.54326737,0
Gohir.A08G022100,-5.1147246,-3.7946565,6
Gohir.D04G085100,-6.8727617,-1.3050195,1
Gohir.D11G025626,14.9479065,4.8073363,7
Gohir.D08G240100,11.735957,4.566296,10
Gohir.D02G233500,-3.9866018,-0.7927375,1
Gohir.D12G195200,14.959223,3.8267498,10
Gohir.D04G155600,-5.4393435,0.09552419,1
Gohir.D12G083600,-3.4189038,-4.2492723,6
Gohir.A10G169600,7.3100863,1.6748282,3
Gohir.A09G094600,3.6682556,-1.427182,11
Gohir.A12G114400,-2.190732,-2.8089802,6
Gohir.D03G038400,11.519471,0.8465996,10
Gohir.A06G080300,-4.0799603,-3.1951423,6
Gohir.D06G013300,-3.0681167,-0.97713935,6
Gohir.D13G147300,-5.588058,-1.5004354,1
Gohir.A09G232700,-5.5629134,-2.6398752,1
Gohir.D11G334700,10.923198,6.695763,7
Gohir.D08G132600,-3.1528378,-4.2550945,6
Gohir.A12G235400,4.340373,-1.2719423,11
Gohir.D03G032100,7.995354,2.6119282,3
Gohir.A11G299900,14.427339,3.9380143,10
Gohir.D01G113500,14.154339,3.7643692,10
Gohir.A05G004000,-4.798741,-1.7256472,1
Gohir.D11G027000,0.38079557,-2.8448544,2
Gohir.A01G181500,13.2307005,1.6583424,10
Gohir.D05G226000,-2.0380428,1.8074738,4
Gohir.A11G157400,10.142064,5.007549,10
Gohir.A01G212400,9.3372755,3.626192,10
Gohir.A02G149400,11.961915,4.188188,10
Gohir.D03G153100,9.644778,0.39524683,0
Gohir.A12G047600,-6.93396,-0.29317054,1
Gohir.A13G205100,-4.981537,-3.1886463,6
Gohir.D02G035100,10.611003,4.9053607,10
Gohir.D04G146200,10.788293,4.559257,10
Gohir.A12G023100,9.081455,2.169746,10
Gohir.A02G125400,9.451587,1.8836274,10
Gohir.D04G151300,-4.1710334,-0.5309264,1
Gohir.D11G025050,10.840402,7.4400754,7
Gohir.A03G070300,-0.4812557,5.472538,5
Gohir.D12G015900,-3.4167013,-4.217631,6
Gohir.D09G175200,-6.3315315,-1.3009862,1
Gohir.D09G216900,-1.9832081,-2.494934,1
Gohir.A05G384500,11.679395,1.835131,10
Gohir.A03G019500,12.492286,2.3734324,10
Gohir.D08G249300,-4.0170627,-2.6565266,1
Gohir.D01G094400,-4.1152267,0.8842969,1
Gohir.D08G194000,8.271568,2.217665,3
Gohir.D05G037500,-2.8739858,-0.39680472,1
Gohir.A11G018900,-5.653928,-1.8203181,1
Gohir.A07G198100,-4.894933,-0.732543,1
Gohir.A11G052300,-3.773843,1.4767212,1
Gohir.D13G240500,12.633701,6.530676,7
Gohir.D08G134800,-1.3187815,-4.6490374,6
Gohir.A01G009420,9.268177,2.8122408,10
Gohir.A10G019700,-6.587017,1.6336548,1
Gohir.D12G103450,-6.307361,3.024894,9
Gohir.D10G020500,-6.2386055,1.5029616,1
Gohir.D08G241500,9.834493,0.37622175,0
Gohir.A12G274800,9.503209,5.119649,10
Gohir.D11G193300,9.446825,4.653162,10
Gohir.D12G067400,13.883206,4.5878167,7
Gohir.A09G000300,14.034352,1.520483,10
Gohir.A08G199100,-4.524357,1.3254857,1
Gohir.A05G137900,8.842483,1.0283557,0
Gohir.A09G046246,12.9023,2.7877235,10
Gohir.A05G016900,0.43519467,5.3565345,5
Gohir.A06G063300,11.584634,7.3590636,7
Gohir.A08G079300,13.299541,4.8851514,10
Gohir.A05G357800,10.784354,6.118072,10
Gohir.A01G050800,-3.6286054,-4.8795457,6
Gohir.D08G131700,4.608217,-1.1760747,11
Gohir.A08G078500,13.049263,3.0930204,10
Gohir.D07G118000,12.017942,6.5102143,10
Gohir.A10G032900,9.698707,4.029385,10
Gohir.A07G046400,13.572392,5.6839914,7
Gohir.D07G107000,-4.4364896,-4.7439785,6
Gohir.D05G003400,-2.0174549,-2.0371292,6
Gohir.D12G124000,-2.8983388,-3.774904,6
Gohir.D13G166500,9.5095625,1.9715313,10
Gohir.A11G044600,9.1998,0.33856577,0
Gohir.D03G073656,11.074077,3.714841,10
Gohir.D01G073100,-4.6005616,-1.42893,1
Gohir.D08G099800,14.554147,6.898682,7
Gohir.D06G138800,10.898215,2.7865667,10
Gohir.A12G161400,11.216238,4.849097,10
Gohir.D07G198200,13.395487,4.524947,10
Gohir.A09G007900,9.375895,2.4454882,10
Gohir.D12G215100,-4.338584,-0.123252414,1
Gohir.A09G228500,-4.5279136,-1.044425,1
Gohir.A09G088200,0.42154014,5.669166,5
Gohir.D03G096700,-0.23930708,5.7153354,5
Gohir.A11G045500,11.951768,1.2016011,0
Gohir.D11G295000,-0.38610804,-3.9899588,2
Gohir.D02G228100,10.8435135,5.200442,10
Gohir.A04G059026,12.616519,4.7699585,10
Gohir.D12G227000,-4.3215747,-1.2045704,1
Gohir.A05G271900,-3.5976183,-4.1190014,6
Gohir.A11G067200,9.222663,2.4551802,10
Gohir.D01G163900,13.615574,0.8486579,0
Gohir.A11G031691,-4.583799,-4.559571,6
Gohir.A07G204400,10.127438,6.5219855,10
Gohir.A13G234800,12.44764,6.6479125,7
Gohir.A11G077300,14.326142,2.227689,10
Gohir.A10G109550,-3.9982855,-3.1334329,6
Gohir.A12G069300,-5.718523,3.6829598,9
Gohir.A06G119400,-3.8640602,-4.9964113,6
Gohir.A12G029400,13.444976,2.7986605,10
Gohir.D05G117600,11.793629,7.782078,7
Gohir.D10G018500,-5.226992,0.5903432,1
Gohir.A02G103600,-2.2904158,0.6693057,4
Gohir.A07G138400,14.075598,5.001656,10
Gohir.A01G084500,14.142882,4.2656555,10
Gohir.A13G119000,14.47493,1.9843805,10
Gohir.D11G074900,-3.8835492,0.5512665,1
Gohir.D12G250400,11.159636,4.038214,10
Gohir.A12G139500,-5.5395246,0.3486975,1
Gohir.D11G213000,-5.938272,-2.9290924,1
Gohir.A03G136200,10.1624775,5.2391515,10
Gohir.D02G181200,-2.9269726,-4.9869375,6
Gohir.D11G224900,12.91652,4.921554,10
Gohir.A04G112700,-2.3103793,1.5741913,4
Gohir.A01G044500,13.260615,2.0380683,10
Gohir.D06G051500,-3.9232066,-0.61277884,1
Gohir.A01G145100,-2.3781252,1.0838678,4
Gohir.D07G239500,12.464152,3.188458,10
Gohir.A06G089500,15.134577,3.206467,10
Gohir.D03G009000,-5.374002,4.3644037,9
Gohir.A04G114900,-3.976699,-4.9287667,6
Gohir.D09G073300,13.384665,3.5131664,10
Gohir.A09G194500,-6.3035545,-0.18846826,1
Gohir.D09G040500,12.501656,3.2252052,10
Gohir.A04G040700,13.147382,4.5786066,10
Gohir.D08G231800,-5.334135,-3.4496427,1
Gohir.D05G274000,9.856639,-1.0643148,8
Gohir.A02G001300,13.424438,2.0031297,10
Gohir.A04G073600,13.804473,2.630673,10
Gohir.D09G072400,8.9524765,0.50893635,0
Gohir.D10G138900,-4.621908,-4.273393,6
Gohir.A10G021700,12.451709,-0.44814932,0
Gohir.1Z054000,13.635882,5.8520746,7
Gohir.D07G011125,-5.9861584,1.140236,1
Gohir.D12G272200,-2.8413007,-2.5358837,6
Gohir.D06G011700,-4.013479,-1.2857248,1
Gohir.D11G219600,11.945589,4.624702,10
Gohir.D01G010900,-6.197129,2.68552,9
Gohir.D07G019100,14.111381,7.703097,7
Gohir.A06G058400,-5.977993,-1.7263695,1
Gohir.A05G240400,11.18429,-0.6348336,0
Gohir.D01G127200,-7.103081,1.6549115,1
Gohir.A07G227900,-4.078984,0.4740594,1
Gohir.D10G204700,12.974291,0.8366338,0
Gohir.A07G044300,-0.0065208185,5.9828963,5
Gohir.A03G048300,12.783861,-0.7244388,0
Gohir.A10G185800,-2.725937,3.976513,5
Gohir.D11G222800,-3.8298259,3.9272313,9
Gohir.D01G168500,-2.2592344,-2.156915,6
Gohir.A13G158400,-2.752608,-1.2692868,6
Gohir.D12G132300,12.395781,4.8059907,10
Gohir.D11G106400,10.642142,7.646726,7
Gohir.D09G136900,13.586249,5.329934,10
Gohir.A02G081300,4.620638,-1.2839552,11
Gohir.A05G409300,13.426444,5.5240293,10
Gohir.D05G195250,12.412778,3.9374738,10
Gohir.D01G109500,-6.406703,1.2297139,1
Gohir.D11G143800,10.260739,1.2036611,0
Gohir.D04G051200,13.777454,5.385015,10
Gohir.D06G072800,10.278772,7.90085,3
Gohir.A07G103000,-4.1395864,-4.845065,6
Gohir.A06G076800,-3.9248214,-3.1195881,6
Gohir.D12G215500,11.978462,6.874803,7
Gohir.D05G210450,11.670687,-0.3811016,0
Gohir.D11G015300,-3.7213907,0.8922339,1
Gohir.D03G034600,-5.707456,-1.6374384,1
Gohir.A01G139500,10.934438,3.3910003,10
Gohir.D10G136000,-6.405485,0.8653741,1
Gohir.D07G043000,14.978659,4.9577513,7
Gohir.D04G146900,-5.0668936,0.2908765,1
Gohir.A12G248700,12.943496,2.5911903,10
Gohir.D13G198000,-4.5558004,-0.76176083,1
Gohir.D10G088400,-2.5167086,-3.5420775,6
Gohir.A12G111400,10.725351,4.227374,10
Gohir.D08G184700,9.090692,3.342131,10
Gohir.A13G049933,-3.7986126,-3.4249945,6
Gohir.D02G020700,13.393814,2.3437114,10
Gohir.A07G053800,-6.030612,0.8537299,1
Gohir.D06G029400,14.080462,4.9677033,7
Gohir.D04G048900,-0.9716177,0.66892755,4
Gohir.A13G001600,-5.1304817,0.31911674,1
Gohir.A05G048700,13.687214,1.1414626,0
Gohir.D07G234800,-3.2710104,-4.0520554,6
Gohir.A11G079200,-5.148986,-2.8667235,6
Gohir.D11G264300,-2.4527056,4.479856,5
Gohir.D03G166500,11.844312,-0.21482539,0
Gohir.D03G146600,-2.421567,-0.8234557,6
Gohir.D07G029100,12.250906,2.6431153,10
Gohir.D07G234700,-5.9306154,-1.3371474,1
Gohir.A08G143600,12.728404,4.8160224,10
Gohir.A13G085400,-3.8997095,-1.7555366,1
Gohir.D13G078400,13.504345,2.315293,10
Gohir.D05G285800,12.512136,5.6272464,10
Gohir.D08G182500,-4.4922495,-0.76238066,1
Gohir.D05G217700,11.599684,1.9338942,10
Gohir.D05G117500,11.857313,5.4527874,10
Gohir.D07G048800,-0.029957913,6.1082835,5
Gohir.D09G087900,0.3885923,5.341672,5
Gohir.A12G156700,14.649791,4.4900837,10
Gohir.A01G001300,-5.6482825,2.293895,9
Gohir.D01G175700,9.282127,5.311442,10
Gohir.D13G126600,-6.9721084,-1.1203624,1
Gohir.A07G136100,-2.7282999,-3.695273,6
Gohir.D02G170400,11.513943,3.4863172,10
Gohir.A03G022600,13.918537,4.373783,10
Gohir.A01G042200,11.993278,6.272525,10
Gohir.D12G117600,11.603615,1.1993268,0
Gohir.A11G046900,-2.9575894,-2.9646013,6
Gohir.D05G145300,12.092316,4.3080487,10
Gohir.D12G012800,-1.9699537,-2.6556604,1
Gohir.A02G124000,-1.9483055,-4.9009356,6
Gohir.A13G154700,12.185337,3.621072,10
Gohir.A11G321200,-1.9126691,1.9215847,4
Gohir.D10G158500,13.807475,2.4575448,10
Gohir.D06G115300,13.930165,2.3472927,10
Gohir.D12G235000,-4.468024,-1.645015,1
Gohir.D04G014100,-2.8269055,-2.195114,6
Gohir.A11G149300,10.245995,3.9724095,10
Gohir.A07G159300,-3.5368893,2.2997346,9
Gohir.A09G109000,14.368347,2.0350556,10
Gohir.D05G225500,-4.9571643,2.3569343,9
Gohir.A12G202500,-4.6256866,-3.2152753,6
Gohir.A05G300500,11.8984995,3.9901617,10
Gohir.A02G010903,-3.8242035,-0.61605597,1
Gohir.A02G137100,-0.5093462,4.979634,5
Gohir.A07G214700,-0.6345475,4.8842206,5
Gohir.D09G005400,10.92963,6.482409,10
Gohir.D12G219200,-4.035848,-4.134795,6
Gohir.D05G117700,10.366703,7.5199637,10
Gohir.A08G081200,-1.6223859,-5.0437493,6
Gohir.D07G173400,10.995854,4.5521727,10
Gohir.A06G033400,11.430161,0.0005427051,0
Gohir.D08G258200,13.42665,4.8998814,10
Gohir.D01G070900,14.765206,4.379705,10
Gohir.A08G055500,-3.4128084,-0.63701993,1
Gohir.D02G142000,9.437045,-0.44607744,0
Gohir.A10G201450,12.385095,5.072304,10
Gohir.A02G171300,-5.9160147,1.4690688,1
Gohir.D02G186600,12.299907,5.334958,10
Gohir.D11G017600,12.271423,3.6129131,10
Gohir.A01G066500,-1.3314191,-1.8194193,6
Gohir.A08G150200,-3.5088582,1.6369717,1
Gohir.D13G160200,-2.8059962,-3.847586,6
Gohir.A07G076500,-2.4570677,-2.0448513,6
Gohir.D11G219400,-4.3132405,-0.99589795,1
Gohir.A05G233100,-5.373713,-3.5979497,6
Gohir.A03G218300,10.794986,3.031672,10
Gohir.A01G107700,-3.6132643,-3.016547,6
Gohir.A07G038200,14.374868,2.8563979,10
Gohir.1Z049357,9.068705,-0.5206704,0
Gohir.D12G263400,-6.3139725,-1.7782398,1
Gohir.D13G219600,0.51454425,6.028178,5
Gohir.A09G116700,-5.7757044,-0.0975048,1
Gohir.D05G349100,-5.7957406,1.0735025,1
Gohir.A01G107100,9.56518,2.0613503,10
Gohir.D03G011200,13.297974,4.071296,10
Gohir.D05G059500,8.970325,1.5957063,10
Gohir.D08G170300,-4.6407576,3.2974985,9
Gohir.D09G130400,-6.4918947,2.7762876,9
Gohir.A09G050800,-5.7034636,3.7971363,9
Gohir.D05G202000,-1.9127563,-0.309174,6
Gohir.A11G260300,13.527264,5.7028913,7
Gohir.D05G194300,-3.105117,-2.5773995,6
Gohir.A05G290100,14.210377,0.8295892,0
Gohir.A02G016400,10.725097,3.1270943,10
Gohir.A11G078200,11.5995,0.47045463,0
Gohir.A13G056200,-6.2964125,0.70323616,1
Gohir.D13G204600,11.966987,2.5402918,10
Gohir.A05G021700,-3.4938545,1.9354881,4
Gohir.A11G046966,-3.6775408,4.9272623,9
Gohir.D07G168900,10.981989,5.367542,10
Gohir.D13G188500,13.468113,0.5601354,0
Gohir.D06G034300,10.735529,5.6339097,10
Gohir.A09G088100,0.41909903,6.022024,5
Gohir.A07G197500,-4.679078,2.0456657,1
Gohir.A01G104200,11.8898945,4.8340206,10
Gohir.A01G206100,10.786483,2.5282252,10
Gohir.D02G145000,-2.9614954,-1.8826315,6
Gohir.D03G159100,13.704293,6.7165685,7
Gohir.D09G217600,-6.926973,1.3538164,1
Gohir.D06G201200,-4.490612,-3.4741492,6
Gohir.D13G040700,14.366333,4.4394636,10
Gohir.A09G209400,-4.4747825,-2.713064,6
Gohir.D08G100800,-3.49402,3.9254582,9
Gohir.D06G014800,8.537903,3.7219365,10
Gohir.D06G062000,11.153302,7.7838974,7
Gohir.A03G176400,11.00081,3.2026217,10
Gohir.A11G262100,-3.2291517,-2.4636095,6
Gohir.A11G172500,-3.6574767,-2.3239722,6
Gohir.D13G115500,10.534826,5.821582,10
Gohir.A12G070433,13.862184,5.261068,10
Gohir.A13G221300,13.360176,3.649285,10
Gohir.A03G049700,10.085208,6.5109763,10
Gohir.D03G130900,-5.5401917,-0.18339951,1
Gohir.A12G027000,11.672815,-0.7931536,0
Gohir.A03G153400,4.7769117,-1.0812902,11
Gohir.D05G154400,10.694322,7.2258663,7
Gohir.D09G150200,-0.62979805,1.3997638,4
Gohir.D10G116200,8.829227,2.7301922,10
Gohir.D13G026800,2.6545863,-2.2485428,2
Gohir.D12G229400,-5.9603524,-1.1324285,1
Gohir.D05G047700,-3.485448,-3.1547403,6
Gohir.D13G124400,-3.293965,-4.178616,6
Gohir.D12G122100,-5.745783,3.6464114,9
Gohir.A10G016400,-1.0082353,-4.4101925,6
Gohir.D08G025000,-3.8873742,2.6357374,9
Gohir.D07G126700,13.52029,6.1388836,7
Gohir.A08G023100,-3.8529758,-2.3328087,6
Gohir.A08G100100,4.9000397,-1.0522387,11
Gohir.A08G006400,-6.756396,-1.1557076,1
Gohir.A09G152700,-2.61008,0.2843879,4
Gohir.A04G106100,10.903057,5.4346924,10
Gohir.D03G130700,-1.5498077,-3.3520186,6
Gohir.A11G268900,-0.755335,-4.5429583,6
Gohir.A12G066900,14.104344,4.820117,7
Gohir.A08G128300,13.200358,1.9324424,10
Gohir.D11G235600,-7.203776,1.2915736,1
Gohir.D12G119000,14.334941,5.0017824,10
Gohir.A05G207700,-1.8125814,-3.5257347,6
Gohir.A13G003400,-2.9402056,2.3169956,4
Gohir.A11G042500,-3.426337,3.740796,9
Gohir.D02G225700,14.906595,2.4254868,0
Gohir.D05G229400,13.079081,3.9553194,10
Gohir.A05G232900,13.62254,7.5906143,7
Gohir.D11G160100,9.692532,2.0547886,10
Gohir.A01G222100,14.987957,5.122235,7
Gohir.D06G116200,-7.2413845,1.2067288,1
Gohir.D04G174100,-6.0471053,1.5936326,9
Gohir.D12G247500,13.849202,1.0823998,0
Gohir.D04G123600,-2.277293,-3.7822669,6
Gohir.A05G008700,-0.35264683,1.2294617,4
Gohir.D05G085300,12.249189,3.6961946,10
Gohir.D05G345000,14.436314,2.4947615,10
Gohir.D05G006600,-6.0177045,-1.9544692,1
Gohir.A12G127900,8.490502,2.858876,10
Gohir.A13G229600,-3.0970883,-1.0729731,6
Gohir.A01G156000,11.080073,3.5911243,10
Gohir.A10G120450,-6.737174,2.5945678,9
Gohir.A13G151300,10.570423,6.3780713,10
Gohir.D10G253200,13.174009,2.912637,10
Gohir.A13G228000,0.40773758,5.5645504,5
Gohir.D07G213600,-3.6215055,-3.7305648,6
Gohir.D05G345200,14.425111,3.3057432,10
Gohir.D01G012700,13.985455,4.653378,10
Gohir.D13G180600,13.244915,-0.46859255,0
Gohir.D02G171100,-2.6404374,-2.4580941,6
Gohir.D03G142200,12.771723,4.663585,10
Gohir.D05G388700,-3.5032253,-0.73949,1
Gohir.A12G054300,-5.977961,-1.1342549,1
Gohir.A11G317100,11.083499,7.712845,7
Gohir.D11G265800,11.913401,4.3692093,10
Gohir.D03G016800,-5.498731,-2.2547626,1
Gohir.A06G130904,-3.7460856,2.4845743,9
Gohir.D05G118600,-4.6214213,-1.9212214,1
Gohir.A05G388500,-0.98512125,-4.6104107,6
Gohir.A07G189300,-4.6508436,2.8002388,9
Gohir.D03G002800,-1.4413571,5.293683,5
Gohir.D11G171000,12.140673,0.30644304,0
Gohir.D05G090400,-3.6655807,-5.0013094,6
Gohir.A05G025000,-2.289908,-0.6880726,6
Gohir.A02G074600,10.706559,4.3468785,10
Gohir.A03G056800,-4.5905504,-3.8541214,6
Gohir.A07G196600,13.388359,3.4622693,10
Gohir.D08G011000,0.49620032,5.6713734,5
Gohir.D12G214500,9.8739605,2.9201853,10
Gohir.A06G015200,-2.873579,-2.0220518,6
Gohir.D08G048000,13.123201,3.190787,10
Gohir.D07G004700,-4.4564996,-2.6958756,6
Gohir.A05G030800,-1.4603076,-2.539169,1
Gohir.A05G296700,13.655903,5.6671247,7
Gohir.D05G257900,-4.9658585,4.6614933,9
Gohir.A06G014100,12.571788,7.2727065,7
Gohir.A05G109200,-6.506281,-1.8968848,1
Gohir.D08G267400,-0.22368644,-2.2726774,2
Gohir.A11G255600,10.089404,2.4599009,10
Gohir.D01G181700,12.441212,7.062984,7
Gohir.D12G267900,-6.267215,2.712305,9
Gohir.D08G192100,12.287574,-0.12170016,0
Gohir.D09G156400,9.86645,1.9709396,10
Gohir.D09G018400,-2.3632102,4.0771966,5
Gohir.A05G180400,8.902844,4.210286,10
Gohir.D09G030900,-2.0255554,-0.7680345,6
Gohir.A07G064400,11.442024,2.232862,10
Gohir.A09G205900,-3.7172616,2.6355093,9
Gohir.D10G067200,11.841679,6.5123515,10
Gohir.D02G074000,10.431911,2.9306874,10
Gohir.1Z057300,-1.9304727,-4.96654,6
Gohir.D10G144400,-3.577081,5.455905,4
Gohir.A05G307700,14.151101,1.9255514,10
Gohir.A05G077400,-1.7244678,5.3107996,5
Gohir.A07G127700,11.932591,2.98652,10
Gohir.A02G133800,10.679995,6.643274,7
Gohir.A03G016512,-4.13963,-1.1223582,1
Gohir.A03G212100,-3.7490175,-1.0612664,1
Gohir.D06G212100,-4.3481727,1.2614983,1
Gohir.A07G220100,12.223852,4.680718,10
Gohir.D05G156400,-2.319303,4.792359,5
Gohir.D07G146200,10.35151,1.2481064,0
Gohir.A05G089500,-4.013092,-4.891748,6
Gohir.D08G189500,10.000496,5.4044614,10
Gohir.A05G112200,-5.199108,-1.1637031,1
Gohir.A10G107800,14.34376,2.377927,10
Gohir.A07G182400,-1.6637706,-0.11096482,4
Gohir.D01G177000,10.316583,3.5945635,10
Gohir.D05G159600,-5.4705925,3.146141,9
Gohir.D04G089600,15.009229,4.423528,10
Gohir.A07G229000,-6.8182735,1.9959742,1
Gohir.D07G009600,9.146377,0.67136645,0
Gohir.A04G039551,13.827834,4.8275065,10
Gohir.A03G141300,12.554478,7.5777307,7
Gohir.D07G207500,-3.3661695,0.6940739,1
Gohir.A03G005400,11.732568,2.43522,10
Gohir.D01G108400,4.2415094,-1.4705602,11
Gohir.D09G106200,14.288093,3.497125,10
Gohir.A03G022400,-4.850829,-0.019071046,1
Gohir.D06G037400,-3.422941,-0.49361688,1
Gohir.D12G070800,13.925726,5.24206,7
Gohir.A07G084627,9.796561,1.2172958,10
Gohir.D03G067600,10.7863655,5.565693,10
Gohir.D08G270300,12.399498,-0.103530414,0
Gohir.D09G064800,-0.24378319,-3.0403607,2
Gohir.A04G026900,-1.5299624,-4.4648724,6
Gohir.A07G088700,-5.913775,3.158065,9
Gohir.A04G028300,13.60061,2.94298,10
Gohir.A01G193200,12.131122,3.7377691,10
Gohir.A11G300900,12.276863,3.214336,10
Gohir.D05G216700,-6.059385,3.234265,9
Gohir.A09G039400,13.927784,3.9435227,10
Gohir.A10G237600,9.948334,6.458743,10
